,id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies,revenue_per_budget,yearmonthday,yearmonth,year
463,667538,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",en,127,US,195000000,441381193,2023-06-06,"Science Fiction, Adventure, Action","Skydance Media, Paramount Pictures, di Bonaventura Pictures, Bay Films, New Republic Pictures, DeSanto/Murphy Productions, Hasbro",2.2634932974358972,20230606,202306,2023
464,572802,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",en,124,US,205000000,440181226,2023-12-20,"Action, Adventure, Fantasy","Warner Bros. Pictures, The Safran Company, Atomic Monster, DC Films, Domain Entertainment",2.1472254926829266,20231220,202312,2023
465,603692,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",en,170,US,100000000,440157245,2023-03-22,"Action, Thriller, Crime","Thunder Road, 87Eleven, Studio Babelsberg, Lionsgate",4.40157245,20230322,202303,2023
466,594767,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",en,130,US,110000000,134221819,2023-03-15,"Comedy, Action, Fantasy","New Line Cinema, The Safran Company, DC Films",1.2201983545454544,20230315,202303,2023
467,615656,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,en,116,US,129000000,384056482,2023-08-02,"Action, Science Fiction, Horror","Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures",2.977182031007752,20230802,202308,2023
468,335977,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",en,155,US,294700000,383963057,2023-06-25,"Adventure, Action",Lucasfilm Ltd.,1.3028946623685103,20230625,202306,2023
469,856289,Creation of the Gods I: Kingdom of Storms,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",zh,148,CN,85000000,369081777,2023-07-15,"Action, Fantasy, War","Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",4.342138552941177,20230715,202307,2023
470,695721,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",en,157,US,100000000,337371917,2023-11-15,"Drama, Science Fiction, Adventure, Action","Lionsgate, Color Force, about:blank, Studio Babelsberg",3.37371917,20231115,202311,2023
471,1108211,Lost in the Stars,"He Fei's wife, Li Muzi, disappears during their anniversary trip. When she reappears, he insists that she is not his wife. As Chen Mai, a top lawyer gets involved in this bizarre case, more mysteries start to emerge.",zh,122,CN,9500000,334039200,2023-06-22,"Mystery, Crime, Thriller","Tao Piao Piao, As One Production",35.16202105263158,20230622,202306,2023
472,940551,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",en,82,US,72000000,298776052,2023-12-06,"Family, Comedy, Adventure, Animation","Universal Pictures, Illumination",4.149667388888889,20231206,202312,2023
473,507089,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",en,110,US,20000000,297144130,2023-10-25,"Horror, Thriller","Blumhouse Productions, Scott Cawthon Productions",14.8572065,20231025,202310,2023
474,508883,The Boy and the Heron,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",ja,124,JP,50000000,294200000,2023-07-14,"Animation, Adventure, Fantasy, Family, Drama",Studio Ghibli,5.884,20230714,202307,2023
475,677179,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",en,116,US,75000000,275300000,2023-03-01,"Drama, Action","Metro-Goldwyn-Mayer, Chartoff-Winkler Productions, Proximity Media, Outlier Society",3.6706666666666665,20230301,202303,2023
476,298618,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",en,144,US,220000000,271333313,2023-06-13,"Adventure, Action, Science Fiction","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",1.233333240909091,20230613,202306,2023
477,968051,The Nun II,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",en,110,US,38500000,269670590,2023-09-06,Horror,"New Line Cinema, Atomic Monster, The Safran Company",7.004430909090909,20230906,202309,2023
478,1160164,TAYLOR SWIFT | THE ERAS TOUR,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",en,169,US,15000000,261656269,2023-10-13,Music,"Taylor Swift Productions, Silent House Productions",17.443751266666666,20231013,202310,2023
479,1022796,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",en,95,US,175000000,254997360,2023-11-13,"Animation, Family, Fantasy, Adventure",Walt Disney Animation Studios,1.4571277714285715,20231113,202311,2023
480,1089654,Chang'an,"A few years after the Anshi Rebellion, Tang dynasty military commander Gao Shi suffers a defeat in a battle threatening Chang'an. Trapped in the besieged city, he recalls his lifelong friendship with the acclaimed poet Li Bai.",zh,168,CN,0,252520750,2023-07-02,"Animation, History",Light Chaser Animation Studios,,20230702,202307,2023
481,678512,Sound of Freedom,"The story of Tim Ballard, a former US government agent, who quits his job in order to devote his life to rescuing children from global sex traffickers.",en,131,US,14500000,250600000,2023-07-03,"Action, Drama",Santa Fe Films,17.282758620689656,20230703,202307,2023
482,1078012,Boonie Bears: Guardian Code,"Briar and Bramble, who lost their mother Barbara when they were cubs, are thrown into danger when escorting a scientist, which may lead them to a family reunion.",zh,94,CN,0,221982308,2023-01-22,"Animation, Comedy, Science Fiction, Family, Adventure",Huaqiang Fangte Animation,,20230122,202301,2023
483,753342,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",en,158,US,165000000,220597098,2023-11-22,"History, War, Romance","Apple Studios, Scott Free Productions",1.3369521090909091,20231122,202311,2023
484,1072790,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",en,103,US,25000000,214891370,2023-12-21,"Romance, Comedy","Olive Bridge Entertainment, Roth-Kirschenbaum Films, SK Global Entertainment, Columbia Pictures",8.5956548,20231221,202312,2023
485,901362,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",en,91,US,95000000,209646030,2023-10-12,"Animation, Family, Music, Fantasy, Comedy",DreamWorks Animation,2.2068003157894736,20231012,202310,2023
486,493529,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",en,134,US,151000000,208200000,2023-03-23,"Adventure, Fantasy, Comedy","Entertainment One, Paramount Pictures",1.3788079470198675,20230323,202303,2023
